deprel,rho_micro_index,rho_macro,rho_micro_matched_loo,iteration
nsubj,0.11908886541694212,0.2940891737873811,0.38202093155669004,901
obj,0.05997679592657068,0.19379198219140492,0.22757399200219816,901
case,0.1170641792029905,0.47303251687269454,0.29372763942399216,901
amod,0.04372408683764538,0.16166124727500805,0.2000938357338832,901
nsubj,0.07446949627455912,0.27643756898673694,0.2371138260233283,902
obj,0.09023068403094217,0.27827222064486834,0.28697058110420975,902
case,0.10028379310111288,0.30931237622401525,0.4156042931798918,902
amod,0.09298666479060999,0.239740549784218,0.20759207749495356,902
nsubj,0.13172142627206934,0.3796927319423248,0.19649047187578794,903
obj,0.03337700422812029,0.13159312392609218,0.2159936597221788,903
case,0.11281473056410339,0.3311978455753689,0.41699850732219695,903
amod,0.12938477210783816,0.35570317981235344,0.3875186826560647,903
nsubj,0.1041830112795889,0.323941876272249,0.3504995592749651,904
obj,0.1369075728396834,0.22413652153446634,0.1897823434160856,904
case,0.05918988533905812,0.265318454246398,0.30451137247126886,904
amod,0.09083555054976415,0.27054684622636904,0.34290617933687606,904
nsubj,0.09053311019764433,0.3414249963340367,0.3164811128914534,905
obj,0.09406890989387434,0.24428013281106067,0.3070420598282312,905
case,0.09382235668286078,0.22013679915192635,0.2797982143564422,905
amod,0.036656864624306694,0.2973561128039709,0.2496855520091468,905
nsubj,0.06192423785861863,0.3466213445243021,0.3322099838317632,906
obj,0.06353894591339003,0.27682370896415465,0.3650874076273969,906
case,0.06206170380920914,0.1552874333912248,0.2635854502630381,906
amod,0.10531897087179218,0.27390475182960594,0.3264138018134735,906
nsubj,0.05416124755197256,0.20394882126184066,0.21560177852946977,907
obj,0.1482052386244882,0.3516054968233236,0.4138132902002845,907
case,0.09480643533929854,0.387347027972028,0.45736885087256823,907
amod,0.07322865382300157,0.21864528582378873,0.2521891419005722,907
nsubj,0.09498095283491263,0.2580121734835969,0.28943721083572704,908
obj,0.05898871143870357,0.3152365275816699,0.1992545066280911,908
case,0.08034005825121837,0.2892917394389839,0.21792775855198787,908
amod,0.11816592747216624,0.33643716389455364,0.4069377051089032,908
nsubj,0.10425167231157276,0.38998887710227925,0.32670489126941316,909
obj,0.02746970373589665,0.06555120724661102,0.18855525374016222,909
case,0.1068599463214702,0.40069275546916316,0.37166725204740264,909
amod,0.0875832274037028,0.24866670554940512,0.306687431537366,909
nsubj,0.10042590237980378,0.27548278004385884,0.3213597691946814,910
obj,0.14595886626935212,0.35548861185543434,0.30662506681067353,910
case,0.051385524831679255,0.09153338302729773,0.2241080653123562,910
amod,0.1332703062117075,0.4165428484343381,0.3823361765008302,910
nsubj,0.08043834088808867,0.17572684841029151,0.22350328876851897,911
obj,0.08955523373509569,0.31284775423827216,0.32045003110647785,911
case,0.06046496441255624,0.19532359874228192,0.34025596199542996,911
amod,0.0894621383794088,0.4385273126499144,0.36924667773021097,911
nsubj,0.1090810756721746,0.34830000833461044,0.44996243978614814,912
obj,0.10222282920581718,0.34904014105905923,0.21516788945270093,912
case,0.08193391723833765,0.3077971647765044,0.33408034207385723,912
amod,0.08922210734667632,0.20077622377622384,0.2688894172996544,912
nsubj,0.11470968817494313,0.37501833634739956,0.3771015889956561,913
obj,0.13894786297332187,0.3788660257556882,0.35986287302707193,913
case,0.061242294206055224,0.2335148546063566,0.22869725942820726,913
amod,0.09437453795377329,0.19414410796475146,0.3353249945661221,913
nsubj,0.11063998701016145,0.26206376895948635,0.4469347819490072,914
obj,0.10220825702045747,0.4477584631146881,0.38822543664913395,914
case,0.05722952863135023,0.18034329764798981,0.2808086533733835,914
amod,0.06539103580254847,0.22338476486773082,0.3161638729056323,914
nsubj,0.11055646513007653,0.29912958056670635,0.4404619621737111,915
obj,0.08314686590037455,0.3263502264223476,0.33214866291662903,915
case,0.06862001207915175,0.24780032828012125,0.23806855117052345,915
amod,0.027740125310658222,0.22867980504344146,0.20062541742479048,915
nsubj,0.07209462301391907,0.27315064118038107,0.3539185382895896,916
obj,0.15116076576815318,0.4080617326118612,0.46535823217979605,916
case,0.05167263808963972,0.21034810528575124,0.22361720065134177,916
amod,0.09717506591267813,0.20904694414977418,0.28901496283528155,916
nsubj,0.020665710958806222,0.16394113877892957,0.16506185420325042,917
obj,0.09473386677327197,0.40916154289244117,0.3967188587456687,917
case,0.07773128004283826,0.3271498228223227,0.25315217208000207,917
amod,0.11950278628508346,0.3028943694185251,0.4119614561061688,917
nsubj,0.11850192699915553,0.43709763939798274,0.3726156269390055,918
obj,0.06854375794061005,0.25404328540217047,0.2154467305915101,918
case,0.03295306218623794,0.19152863265766498,0.2299699498684482,918
amod,0.10917981223323653,0.32049181545515415,0.3267615569251687,918
nsubj,0.1071394200558146,0.2796318225069361,0.28927231704516804,919
obj,0.08810420556543914,0.357651894029603,0.3199904970449169,919
case,0.07563805529881965,0.3088017314285195,0.29800088468362385,919
amod,0.061727135952230845,0.13147404955616807,0.21302592505718876,919
nsubj,0.10283623969298042,0.3590676509995416,0.3475019590877599,920
obj,0.06623856540836517,0.24395632444298798,0.23512657341421478,920
case,0.06000229746053267,0.21319947647496618,0.21668696684786246,920
amod,0.10559860326585405,0.31973692142703036,0.2707586892710727,920
nsubj,0.09573815586849178,0.32278017322204955,0.3723853282105938,921
obj,0.06574427658541637,0.3631564628392146,0.24128189277802656,921
case,0.09343258703439275,0.27700272831510686,0.4014167971334095,921
amod,0.06623484411775077,0.14730940138985377,0.15803386586926513,921
nsubj,0.10136722109450945,0.30058399722839624,0.22130675144018452,922
obj,0.05897993244219321,0.211233108336237,0.29853090876305804,922
case,0.07984416083315182,0.28864451291891924,0.4016271795545747,922
amod,0.13040039791624494,0.36482920357687265,0.4217934143316824,922
nsubj,0.0747780083122627,0.3149766665862034,0.27367802115735,923
obj,0.10586715304593168,0.3982672853162789,0.3384312751477517,923
case,0.03353712103040529,0.2393994534892097,0.19235176429558945,923
amod,0.07327288527613024,0.10796654870508357,0.2716011458140394,923
nsubj,0.13162936257287325,0.4035742879963986,0.28074169212186884,924
obj,0.10647874130612907,0.2332330371846965,0.3447390473237658,924
case,0.059093873092005055,0.1809065191580056,0.25242243469923836,924
amod,0.10576542020288031,0.27483645638429677,0.3432838071154925,924
nsubj,0.1288530829509524,0.4006304784989375,0.4486222779488461,925
obj,0.16897348776962087,0.4291994562331255,0.32933724742840764,925
case,0.09165020486098359,0.275520088137725,0.41767033825939365,925
amod,0.016251190991531668,0.09783665130050673,0.18790375382476546,925
nsubj,0.10248553779569447,0.3853011381524342,0.21524866411755436,926
obj,0.10145369956676008,0.2883108018718265,0.4163392767520827,926
case,0.06068477474163705,0.12412355856064465,0.1912403153924049,926
amod,0.1518226927008695,0.35957972636173324,0.42858260765431755,926
nsubj,0.07918607320777098,0.22768034250573527,0.28527319178901406,927
obj,0.05399100700658837,0.2518655234493971,0.2646900961873638,927
case,0.11406475175829317,0.31864378912679453,0.3510044363137942,927
amod,0.09721244450726095,0.4014979205412493,0.36617898352613565,927
nsubj,0.15709678911825603,0.3713543463096236,0.41455237748495416,928
obj,0.06514460672995338,0.21232488229750177,0.2623472987817375,928
case,0.12702249349162104,0.3895695724092047,0.3479431778346928,928
amod,0.038352766627689,0.12092693272436658,0.26638384680175503,928
nsubj,0.04711481644421204,0.23788290417957422,0.22085466084074246,929
obj,0.08018183423690908,0.15911737156127512,0.2953620363998502,929
case,0.09524075724689991,0.3343880590844154,0.2519847916469444,929
amod,0.10164632866614914,0.3536903945756492,0.32090935467294357,929
nsubj,0.07408893727551155,0.31882641970302117,0.34251458549898334,930
obj,0.07990299579870648,0.32409342013000547,0.34118845149648347,930
case,0.11493899771850094,0.2666125623623972,0.3255857442327079,930
amod,0.058905926960160615,0.13298377555724655,0.1990045293371688,930
nsubj,0.08318210652712835,0.32715967241770255,0.30677965165316934,931
obj,0.115785725262718,0.3345349593310442,0.487107047384372,931
case,0.10550282574408472,0.3091677843749968,0.48643367262038695,931
amod,0.05995224116199285,0.15143873069593372,0.25084635085914114,931
nsubj,0.08340904988138279,0.28235789695390046,0.2570205878552444,932
obj,0.08135805805478431,0.20725298207452653,0.31204081360495695,932
case,0.04009980262600912,0.3146110789422891,0.18884538689861854,932
amod,0.13001065285137536,0.2544101401244259,0.33681697339332806,932
nsubj,0.10311425131405479,0.3755535815849848,0.2998260614558638,933
obj,0.1047616989752749,0.41303541152548917,0.34007660014919544,933
case,0.02750328522625926,0.1271214676359022,0.14938993577796603,933
amod,0.08253688532795311,0.21818367630521054,0.25704350783387053,933
nsubj,0.04922176250256381,0.33087136418249014,0.2027647690079632,934
obj,0.08205891370629599,0.13126692955833916,0.27004479953434996,934
case,0.05909152147206773,0.24160688904220037,0.1998811173965585,934
amod,0.12701915968086222,0.36606539696146634,0.4438373774448575,934
nsubj,0.15033990227219812,0.3689462267205665,0.24688294092352833,935
obj,0.1082104356743705,0.2715379717959889,0.45059041225265145,935
case,0.10946203330215461,0.33290109182271976,0.39259172298693534,935
amod,0.10943524288160063,0.20491154279060259,0.32610300569642714,935
nsubj,0.06382153205861746,0.2552828366043106,0.3186542210947417,936
obj,0.14221696929311975,0.4837315533825621,0.3442758102739112,936
case,0.06764568379364015,0.2848795979786395,0.286268669602003,936
amod,0.04918027170934147,0.20660465718605256,0.16550597805275702,936
nsubj,0.14338624274257467,0.45784996607545414,0.32570444555037364,937
obj,0.044379982862310846,0.10075008247996223,0.15720687640110906,937
case,0.07664132302378454,0.27999624396491246,0.34995093919015774,937
amod,0.10246460089244212,0.3212315911226443,0.3308226741742981,937
nsubj,0.04086529210826644,0.15913904377560767,0.1932186107856395,938
obj,0.1262501728137798,0.3985394915226773,0.3029481002867549,938
case,0.13030500725232477,0.339258304706477,0.3993214747099886,938
amod,0.0852499672603244,0.2093674084592022,0.3008202611232576,938
nsubj,0.0925152721917706,0.3451496137835103,0.29010037536948113,939
obj,0.08573712740639294,0.2643700570301961,0.34022013457296746,939
case,0.0847744797774615,0.23391901418351063,0.20360849418624702,939
amod,0.1075324826942934,0.2576753181867052,0.30191244233251224,939
nsubj,0.12848041040866542,0.4383670066289713,0.4097780239776245,940
obj,0.03824775157518695,0.07117663623216766,0.20104505850601748,940
case,0.12012599701712076,0.37483329962560397,0.3366265699581443,940
amod,0.1009052413282924,0.28420286726541805,0.27186272305743436,940
nsubj,0.0918910485996348,0.21935910928667693,0.32106636744613676,941
obj,0.0802738103714205,0.3419501904891153,0.3653444767892452,941
case,0.11754548200336072,0.42456144490682024,0.46507259560879644,941
amod,0.029876592860768585,0.16797918595863806,0.2546356859934446,941
nsubj,0.135986228536671,0.30139792249727065,0.22385547296530742,942
obj,0.09899312727589417,0.17142752896824673,0.3058284145799068,942
case,0.11988553623481805,0.40756679218217684,0.3885760304845936,942
amod,0.06972264629795848,0.25193353555293235,0.2492756073623343,942
nsubj,0.08500729603615342,0.16782459400749522,0.27390101614011964,943
obj,0.08985995041376443,0.30952296861387774,0.32402911175841626,943
case,0.0757928904168562,0.28674393052647845,0.23631242398197994,943
amod,0.1192634567781391,0.31992726974040375,0.2768685363093192,943
nsubj,0.0987088349369987,0.30961673398375417,0.3195964125453936,944
obj,0.08803595095544259,0.21851682105381892,0.30626922019233266,944
case,0.07654026929515757,0.26788892361518063,0.21754539308840026,944
amod,0.10098589918154177,0.33068078246770094,0.3087058286270043,944
nsubj,0.09312592444404073,0.2860625889225254,0.40209275632365843,945
obj,0.06852855013676605,0.2556748747630725,0.2740622973987651,945
case,0.08857589169420423,0.3914394897286544,0.35684461318274324,945
amod,0.061242294206055224,0.2335148546063566,0.2914652943593358,945
nsubj,0.13537203265734432,0.4706595379672303,0.3830641660341595,946
obj,0.09672435736281544,0.22010013276388823,0.3252025467881514,946
case,0.06893995656546506,0.2694716404274775,0.28730429771466337,946
amod,0.04416203528272493,0.12804362304362307,0.2900511356459633,946
nsubj,0.0993189344701974,0.3335588975535831,0.2858589008973847,947
obj,0.08992199673416588,0.3100094980048808,0.3339938583217828,947
case,0.06342032776116398,0.1978490958960409,0.23602369966388284,947
amod,0.06793798220004597,0.16485309594384528,0.21729403250267332,947
nsubj,0.08438867491594432,0.34563118293434036,0.26396125901642,948
obj,0.10178131511377102,0.2714172414281466,0.39614783554354127,948
case,0.09713471999733994,0.2843791805176626,0.2531526702172738,948
amod,0.07060007121079526,0.19976261196996986,0.22453878173560757,948
nsubj,0.10598596279622305,0.30431786074573125,0.21322470970875423,949
obj,0.07428591916822236,0.1879156266077247,0.3012024864428544,949
case,0.10043341989693089,0.2821026843472207,0.25858325418176326,949
amod,0.10960633084168672,0.3282815830892754,0.312587894563193,949
nsubj,0.06182874856464196,0.20327543054815783,0.23714845948388266,950
obj,0.047503285712932206,0.20598114721934238,0.1837448261716453,950
case,0.11572463631253908,0.34818869654935236,0.3697411721394198,950
amod,0.12843815447604015,0.3521664146664147,0.45003805908411165,950
nsubj,0.11368709227086417,0.32732680113090146,0.36465888890286036,951
obj,0.03734326840522122,0.23649979389968495,0.20468350579599098,951
case,0.07527525540766815,0.17819477612739482,0.30729363483852046,951
amod,0.11722120217443077,0.35129826787613366,0.3079078860380533,951
nsubj,0.03519973843818006,0.19497242671684864,0.18723988539859002,952
obj,0.09091913135275721,0.37385166603603476,0.2885000580159865,952
case,0.1328341497354222,0.39679983986144535,0.4399576297930481,952
amod,0.09885118614955848,0.27394166808800957,0.31865010343801226,952
nsubj,0.1379020556306616,0.4533463526810589,0.47482224256259237,953
obj,0.034719486872982104,0.06654558152612627,0.28114824696301954,953
case,0.08148744769064689,0.30068088420232897,0.3783423323675912,953
amod,0.06478865703229474,0.2756861597460778,0.32715158397100297,953
nsubj,0.0716561230206814,0.2721342288673354,0.31136259770108876,954
obj,0.1265439229597357,0.38241880474354656,0.450729889769311,954
case,0.0950487690533215,0.249930408404914,0.38509665881661265,954
amod,0.05305548406643702,0.1830289364647846,0.18575285264758162,954
nsubj,0.06084235667129161,0.16685015059605837,0.24621944092572054,955
obj,0.08879922946318433,0.3710211845627146,0.2892025281253774,955
case,0.09535739363281473,0.25203977608069683,0.3948025620399727,955
amod,0.08815035601195167,0.3409558605593428,0.2737601823748463,955
nsubj,0.07261711816998749,0.26321976506478356,0.37983753344486265,956
obj,0.11721883267529241,0.3197686158565986,0.3313649733224019,956
case,0.09899312727589417,0.17142752896824673,0.41233256832079607,956
amod,0.11273037577619997,0.34772652179074764,0.46647222877253697,956
nsubj,0.12307989049508344,0.3745963103202617,0.4167745196336956,957
obj,0.06657687139072553,0.19540946974575293,0.1947771263189328,957
case,0.08886689340446967,0.2959343693401746,0.2359306972280226,957
amod,0.03686292670037514,0.28070070438151223,0.2566673717247297,957
nsubj,0.13410156833680503,0.2458643321336769,0.23404918256206392,958
obj,0.0892039355714262,0.24993694829760407,0.24026132525849886,958
case,0.09117708657518361,0.32362891368048374,0.33769196994040607,958
amod,0.11269015000361304,0.321665416204465,0.38178066053519105,958
nsubj,0.04164789638963909,0.23106780007900088,0.3187082613217537,959
obj,0.08628885265074278,0.30286785822705914,0.32903112603127177,959
case,0.09523489702031586,0.2656273884281704,0.3245476609433026,959
amod,0.09639654874096724,0.32995150256795897,0.26262481332437654,959
nsubj,0.0822067240099637,0.3216445442160385,0.3059689058893283,960
obj,0.05087894185923358,0.1040359171711791,0.1924751252809272,960
case,0.1026881006703359,0.4122180259550419,0.27012508687514447,960
amod,0.09943706508600596,0.3021228298371343,0.2634760052562674,960
nsubj,0.03988469948505264,0.14831920089437212,0.22148432354209938,961
obj,0.08529333472478488,0.2607049066892286,0.26781823994195664,961
case,0.12060329560688177,0.39583126780681765,0.43249701747012864,961
amod,0.07678182151081238,0.24810070484040042,0.24065962627174964,961
nsubj,0.05585418159864143,0.11918702258037436,0.21926202200703104,962
obj,0.11015566901192139,0.38727903730531166,0.2921078709887669,962
case,0.094310128435308,0.3381763035360719,0.283176785337911,962
amod,0.06459207668097354,0.230243454905163,0.33927808509683044,962
nsubj,0.04753403540504923,0.08825644069958413,0.17021815556682668,963
obj,0.09305849909787589,0.45234211438920074,0.33249405083126105,963
case,0.09202446871536403,0.3172289217687823,0.4080697025609722,963
amod,0.04994713297347371,0.31240243219449126,0.3247602838944609,963
nsubj,0.06650757019895404,0.1788528416756562,0.27914625559085504,964
obj,0.12643223290258843,0.37587124001782307,0.42672579049840237,964
case,0.05180029795944239,0.21623341559525353,0.2495143046675736,964
amod,0.10959206317296505,0.4106586414278723,0.32941768724262094,964
nsubj,0.11729908684181836,0.23371472798848877,0.2052229974747597,965
obj,0.0711789653154501,0.2885131644868014,0.36199668598585977,965
case,0.07007624857024798,0.2958393414293295,0.4013240664390432,965
amod,0.10404876335825664,0.2942479432270434,0.34788040689196903,965
nsubj,0.09533353305438216,0.2569569144385729,0.3323786007543046,966
obj,0.08956526585383744,0.33456147311086737,0.2246812533747107,966
case,0.10483082203155675,0.39357763505855686,0.37800798006105246,966
amod,0.05585418159864143,0.11918702258037436,0.26853359189631754,966
nsubj,0.032405329524633805,0.12145683734362264,0.1960663742094625,967
obj,0.07984896321787216,0.3646880654869922,0.32635630883386463,967
case,0.08609809663242256,0.34674221864133664,0.22042368812105156,967
amod,0.09777613222986543,0.3296387752592437,0.36199207253821003,967
nsubj,0.09384473160859777,0.3183379032113749,0.34151911037726734,968
obj,0.10242761705034127,0.2612467898327512,0.3401596265468297,968
case,0.17560597249117138,0.3976749010757694,0.280585651685507,968
amod,0.043927686296781655,0.12591560388961257,0.20243379956326213,968
nsubj,0.12300614891918202,0.37099443339719923,0.3895602806178611,969
obj,0.057403881772142076,0.11104411569212069,0.2512261811408927,969
case,0.08384446237449038,0.2878931277568416,0.2838342908238539,969
amod,0.06180007951593438,0.33867907549369697,0.2706555177663488,969
nsubj,0.05854105749953333,0.2760093519019187,0.33256504838233486,970
obj,0.11167726125913031,0.44789485991715294,0.4085900763706607,970
case,0.09728358230198585,0.2832370353852118,0.4388123102651031,970
amod,0.06687616518095296,0.13149880786681747,0.2789270496853386,970
nsubj,0.1216152564022635,0.33842742248411956,0.27553792257879345,971
obj,0.09632698652852213,0.2804555706968658,0.31250487241748065,971
case,0.11743776625828194,0.3068275549182747,0.40101655622607824,971
amod,0.03876845979030877,0.26559388886975094,0.15996974092098942,971
nsubj,0.11120935480480275,0.3909758695638788,0.3657253144953843,972
obj,0.054812135368566085,0.22733901066923629,0.2876054632286668,972
case,0.1183906263560704,0.2313185752676199,0.35156381369256884,972
amod,0.048350373494365516,0.2835187615943117,0.19533602450334184,972
nsubj,0.10173109955276108,0.3532035745323938,0.4330840906077674,973
obj,0.12330989556533563,0.40900475077383713,0.23571605304031457,973
case,0.0343971065365658,0.06733730559122095,0.30539497600505994,973
amod,0.12079236894596898,0.4152728555621483,0.437109315078123,973
nsubj,0.05507955317530212,0.1901109158036422,0.25672949851254384,974
obj,0.14440757322644143,0.3920434418854284,0.37606557252715894,974
case,0.1157486608629753,0.2452321657532815,0.17091801588889083,974
amod,0.11726604711045632,0.36174039349052267,0.4046823197887766,974
nsubj,0.07641739686132926,0.25995477680870943,0.2797241703489791,975
obj,0.05342796787456366,0.21076222759164795,0.2486213955425394,975
case,0.08918052679083062,0.34011242255563007,0.3159823187469832,975
amod,0.07322497143036873,0.26470234113712376,0.32645739368078197,975
nsubj,0.08539957922495095,0.2837918778469238,0.32545581146682073,976
obj,0.07713668213030163,0.1688072895880948,0.17213192370741695,976
case,0.061843379391024036,0.32727607391552777,0.24492913837428357,976
amod,0.15233581010194533,0.4235105039304121,0.37901649558528494,976
nsubj,0.08331250020304602,0.22611373333548354,0.2705840963692603,977
obj,0.09570712159181392,0.3471036330152353,0.3224263119838468,977
case,0.08775447645314467,0.28799632548601584,0.3729356043316687,977
amod,0.046223593899067536,0.20950235369757184,0.24893997300980122,977
nsubj,0.14151758369379383,0.3947617989684345,0.4249711363146681,978
obj,0.08653725316747551,0.3534378928134613,0.3261591528017091,978
case,0.07344329652466886,0.15257521926010587,0.24650126926504964,978
amod,0.06371138143479682,0.20466167736243884,0.2743637801063132,978
nsubj,0.08703211924638095,0.2742150888349071,0.2965999718182123,979
obj,0.07888696159778211,0.4087340031219726,0.37127420944627265,979
case,0.09999679096361959,0.27538783119974947,0.31781452484687867,979
amod,0.06266100014602248,0.2518496618557972,0.21386387712297772,979
nsubj,0.10185576142427318,0.3673477918281202,0.45164924218025015,980
obj,0.04227605640541759,0.1502873705906562,0.2645226941860007,980
case,0.07905964848643637,0.17416231665995743,0.2127961421550275,980
amod,0.09404324004948275,0.38850841600583325,0.30659700035458787,980
nsubj,0.05817090890844855,0.30022471080080715,0.29765890334648304,981
obj,0.09923560902038905,0.28965379448138073,0.39372980487605935,981
case,0.11732347693986347,0.3781141447621583,0.25266661839805044,981
amod,0.015604452854156318,0.17859541703575593,0.13868469300647696,981
nsubj,0.0732452533001357,0.22386306976970957,0.27725433992340576,982
obj,0.13268175659915837,0.4332827379339007,0.43525419965008305,982
case,0.07250805176634459,0.3223034561987708,0.3294324552671462,982
amod,0.036637081077405584,0.24516591370177768,0.2826482060150135,982
nsubj,0.09407093088977452,0.2749788025444526,0.2870475411444605,983
obj,0.03781852340192642,0.1745996514184817,0.2265221599362482,983
case,0.10253627541053546,0.4088447183533336,0.4181028831750615,983
amod,0.10817077723748217,0.26156320266622035,0.34916467384047845,983
nsubj,0.0917289322063012,0.4074016243075255,0.37645748752826796,984
obj,0.04298348221720641,0.09473564575708081,0.22377868907045828,984
case,0.11178937480308775,0.35388007646724173,0.4545059187703505,984
amod,0.03418624117111153,0.24732163728081058,0.23650266717441668,984
nsubj,0.1371182677159802,0.3266275370760339,0.2843201405623866,985
obj,0.11012935617887294,0.27785645404550585,0.38459884408521294,985
case,0.08747545888456111,0.11027577587983547,0.22313316877913442,985
amod,0.10917337304894077,0.3273242986267269,0.36645009346412505,985
nsubj,0.03746704486745134,0.3054934970018106,0.29011786284469343,986
obj,0.08341322955080478,0.24761386552735762,0.3306720577325107,986
case,0.14674566612136078,0.41547409695079146,0.335076444410801,986
amod,0.07985926233516509,0.164930416349764,0.26624022728925856,986
nsubj,0.11465735390497073,0.1668698536957923,0.3293671288893131,987
obj,0.06805302689095674,0.2970673330768992,0.2123063845978917,987
case,0.08798726445223719,0.2741464097382398,0.39202081647540277,987
amod,0.05131544176964793,0.304205140918964,0.24030744995933104,987
nsubj,0.06765340272645942,0.305537024181092,0.22063264029950183,988
obj,0.09401076406581416,0.2503501672016085,0.34544391880006226,988
case,0.047303820386347985,0.3477428565432459,0.2949469231001978,988
amod,0.08650137947838266,0.19376035813897086,0.26997383381739076,988
nsubj,0.10673165204146653,0.3455596483209206,0.41814530947484224,989
obj,0.10873034285356561,0.27318021630817846,0.3306459878121914,989
case,0.0983143521577311,0.3197039998999875,0.20344480426857298,989
amod,0.07293311615880949,0.2751604220495268,0.37597175333287564,989
nsubj,0.01550828041905215,0.1698021816509165,0.1724504028651468,990
obj,0.12380285597596263,0.36234629738873636,0.3422087162197186,990
case,0.1329276579048841,0.32372910611736494,0.32072946120230517,990
amod,0.065311541562,0.297491217661883,0.2481647981490195,990
nsubj,0.028669485871156357,0.1372618826279818,0.28106725001758365,991
obj,0.15022338737832888,0.3560694920163291,0.23880478769331737,991
case,0.08818583957988453,0.3255111518152584,0.43023936118199196,991
amod,0.14311526282310558,0.36710456453049944,0.49216464542493243,991
nsubj,0.08237341838101116,0.32953065367154105,0.35627928371459633,992
obj,0.09630283983612528,0.370171263921264,0.3209954618515442,992
case,0.05171336972121605,0.18626170983015755,0.24943808855928185,992
amod,0.04882675153403743,0.25899703864577023,0.21635749575464827,992
nsubj,0.06804712483864092,0.36666369869112286,0.4456260897174134,993
obj,0.11708740367153382,0.18450847094550746,0.3913881045041711,993
case,0.08930767590817464,0.28635634817677463,0.28210534244877833,993
amod,0.06892385373598778,0.3281707456235758,0.34433272983207924,993
nsubj,0.11573605542450731,0.2859436377716599,0.3970473472577258,994
obj,0.08714123635347003,0.26922557750529186,0.34316838064933264,994
case,0.07523274783185285,0.19686506877346574,0.2350276134908933,994
amod,0.05196353772327414,0.37388597247040123,0.30529529365605523,994
nsubj,0.1183266128564977,0.35616888372390854,0.32595870640572916,995
obj,0.08938005125410256,0.2334370831480658,0.3146031462813059,995
case,0.12255509605252388,0.37714796282004553,0.4728658351614599,995
amod,0.058423391757427,0.15714195170388529,0.3072926768825943,995
nsubj,0.05200616154340113,0.13656645762639605,0.1589828740857063,996
obj,0.12345469053056335,0.41655872743281697,0.4239189404094855,996
case,0.0934090428996666,0.2560138691019991,0.33728631030830786,996
amod,0.0992810896124574,0.2694970557424089,0.25338519140595805,996
nsubj,0.06467789240545362,0.24043298834152158,0.2274214709864844,997
obj,0.03844212367374277,0.24591476963690492,0.24000593276868534,997
case,0.13536870691312364,0.40321668349870843,0.40929912278722747,997
amod,0.10811046924038388,0.16679242769434766,0.27606740935835994,997
nsubj,0.10867834595825278,0.36300351531077213,0.3671032503197104,998
obj,0.05101755491761024,0.24428809455547423,0.21355148733905885,998
case,0.0633669484223736,0.216173461183383,0.20705026405619698,998
amod,0.12898815954585924,0.3874604415075945,0.40175712809862163,998
nsubj,0.10173153384905918,0.33667892077234846,0.30404926854446107,999
obj,0.07766288095680925,0.146035201671141,0.2162442241029937,999
case,0.0770445022572269,0.27503004038215306,0.37925684687122274,999
amod,0.1371182677159802,0.3266275370760339,0.2175084610852188,999
nsubj,0.10877549749201953,0.4362358677374429,0.36516940371574474,1000
obj,0.01974654971192659,0.10596775454305983,0.1964901905644899,1000
case,0.08567712793427387,0.2943306992504341,0.38988708887885165,1000
amod,0.08535443061166534,0.28749486788072,0.26274102557689055,1000
nsubj,0.08712730245381568,0.261753707542296,0.2304244412459777,1001
obj,0.0664262141408639,0.22704767349293487,0.27000998028659007,1001
case,0.07348970352818214,0.3291858356236039,0.21538844855997438,1001
amod,0.11103175398920011,0.3113875139651457,0.38168205691090307,1001
nsubj,0.10945275781503282,0.34948472979906314,0.3216437856691552,1002
obj,0.05491627398994585,0.2344030155905599,0.1881044025835598,1002
case,0.0802195988795513,0.1788012208406865,0.2434319043367228,1002
amod,0.09680310741392176,0.4201208266837928,0.3165946817526206,1002
nsubj,0.10413095072642778,0.3164549786278573,0.35979501031457606,1003
obj,0.08416990714670886,0.16686188872786015,0.2683969963199878,1003
case,0.048570924796516826,0.2330713896978957,0.21156662333438403,1003
amod,0.10847912497263619,0.36283337415810424,0.34862333358037767,1003
nsubj,0.03323868559642034,0.13625122682261684,0.21527004299412505,1004
obj,0.09364938487261369,0.35940673108195276,0.4001544283886955,1004
case,0.10607540941527607,0.3313505538794482,0.4034210124539249,1004
amod,0.13728486309278726,0.3911715398332463,0.21546683241799544,1004
nsubj,0.09576935430953946,0.2060263143022796,0.28376287709235726,1005
obj,0.14529220985251345,0.29172648795310824,0.21166604524726873,1005
case,0.08145182172067424,0.2618795883748595,0.31894240776502397,1005
amod,0.07841849276656519,0.2856861833710228,0.3394803514076775,1005
nsubj,0.09916342150566637,0.2804472855080143,0.33684413189072554,1006
obj,0.0645612505389889,0.19308642856824096,0.2676503055552334,1006
case,0.037538678201343774,0.20015075895611428,0.2317575512546925,1006
amod,0.13009711979614083,0.3882690494292493,0.32837200607227235,1006
nsubj,0.07591238295526809,0.2942700314363559,0.4137064530713189,1007
obj,0.06902949030698421,0.21872632209741658,0.26927376827615934,1007
case,0.09898015503519383,0.25716851905715205,0.34169592221662076,1007
amod,0.03504629110340842,0.36739581326291215,0.26852156734079835,1007
nsubj,0.1123117722794447,0.37663898601398604,0.2502410646605151,1008
obj,0.11278382540285894,0.3505208342258086,0.34572039127844423,1008
case,0.07880659331946574,0.19334838389956502,0.2361653248141536,1008
amod,0.07229212042635165,0.19955139949462974,0.2676360418906446,1008
nsubj,0.09881100875601202,0.3444435946166529,0.39610361598980337,1009
